case_id,row_index,true_target,predicted_class,predicted_probability,base_value,transformed_feature,original_feature,display_feature,display_value,shap_value,absolute_shap_value,direction
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Working,-0.005306752864271402,0.005306752864271402,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Working,0.0,0.0,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Working,0.004241347778588533,0.004241347778588533,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Working,0.0027468670159578323,0.0027468670159578323,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Working,0.0,0.0,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Working,-0.00010125496191903949,0.00010125496191903949,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Working,0.12062057107686996,0.12062057107686996,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,House / apartment,-1.390537727274932e-05,1.390537727274932e-05,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,House / apartment,-0.009622775949537754,0.009622775949537754,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,House / apartment,0.0005763106164522469,0.0005763106164522469,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,House / apartment,0.0006910592201165855,0.0006910592201165855,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,House / apartment,0.0016934749437496066,0.0016934749437496066,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.003472646465525031,0.003472646465525031,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,270000.0,-0.024847624823451042,0.024847624823451042,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,288000.0,-0.09117034077644348,0.09117034077644348,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,19246.5,-0.03766682371497154,0.03766682371497154,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,288000.0,0.1436927169561386,0.1436927169561386,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,2.0,-0.012270278297364712,0.012270278297364712,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.007743425201624632,0.007743425201624632,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.012068680487573147,0.012068680487573147,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,2.0,0.018463771790266037,0.018463771790266037,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,8.24914442162902,-0.15388765931129456,0.15388765931129456,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,1.0666666666666667,-0.07034190744161606,0.07034190744161606,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.07128333333333334,-0.03270529583096504,0.03270529583096504,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,14.96375964461071,0.05837512016296387,0.05837512016296387,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.04062680900096893,0.04062680900096893,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.012351433746516705,0.012351433746516705,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Working,0.0,0.0,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Working,-0.006007294170558453,0.006007294170558453,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Working,0.0,0.0,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Working,0.013339358381927013,0.013339358381927013,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Working,0.005322976969182491,0.005322976969182491,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Working,0.0,0.0,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Working,-0.00011276187433395535,0.00011276187433395535,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Working,0.12092135101556778,0.12092135101556778,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,House / apartment,-1.390537727274932e-05,1.390537727274932e-05,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,House / apartment,-0.008979201316833496,0.008979201316833496,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,House / apartment,0.00014958753308746964,0.00014958753308746964,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,House / apartment,0.002459233859553933,0.002459233859553933,increases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,House / apartment,-0.003089185105636716,0.003089185105636716,decreases model risk output
XAI_006,259190,0,1,0.5000002980232239,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.0030989916995167732,0.0030989916995167732,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,157500.0,0.012879240326583385,0.012879240326583385,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,755190.0,0.050066988915205,0.050066988915205,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,36459.0,0.07248260080814362,0.07248260080814362,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,675000.0,-0.10782406479120255,0.10782406479120255,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,2.0,-0.01197704579681158,0.01197704579681158,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,1.0,-0.02456476539373398,0.02456476539373398,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.021800560876727104,0.021800560876727104,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,6.0,0.08139786124229431,0.08139786124229431,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,,-0.14039303362369537,0.14039303362369537,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,4.7948571428571425,-0.0015611182898283005,0.0015611182898283005,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.2314857142857143,0.0142071433365345,0.0142071433365345,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,20.713404097753642,0.1805889755487442,0.1805889755487442,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.045846909284591675,0.045846909284591675,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.014946174807846546,0.014946174807846546,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Pensioner,0.0,0.0,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Pensioner,-0.016049707308411598,0.016049707308411598,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Pensioner,0.0,0.0,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Pensioner,-0.029260793700814247,0.029260793700814247,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Pensioner,0.0029586260206997395,0.0029586260206997395,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Pensioner,0.0,0.0,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Pensioner,-6.762791599612683e-05,6.762791599612683e-05,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Pensioner,-0.15714024007320404,0.15714024007320404,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,House / apartment,-1.390537727274932e-05,1.390537727274932e-05,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,House / apartment,-0.010102505795657635,0.010102505795657635,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,House / apartment,0.00027591612888500094,0.00027591612888500094,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,House / apartment,0.00037401026929728687,0.00037401026929728687,increases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,House / apartment,-0.0037425204645842314,0.0037425204645842314,decreases model risk output
XAI_007,125832,0,1,0.5000077486038208,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.0037745055742561817,0.0037745055742561817,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,67500.0,0.02354446053504944,0.02354446053504944,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,135000.0,-0.12171080708503723,0.12171080708503723,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,6750.0,-0.08323944360017776,0.08323944360017776,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,135000.0,0.24642354249954224,0.24642354249954224,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,3.0,-0.009477444924414158,0.009477444924414158,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.017084727063775063,0.017084727063775063,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.017448855563998222,0.017448855563998222,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,0.0,-0.08789848536252975,0.08789848536252975,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,1.864476386036961,0.30252355337142944,0.30252355337142944,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,2.0,-0.030183881521224976,0.030183881521224976,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.1,-0.06035012751817703,0.06035012751817703,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,20.0,0.09004083275794983,0.09004083275794983,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Revolving loans,-0.31689468026161194,0.31689468026161194,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Revolving loans,-0.06957358866930008,0.06957358866930008,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Working,0.0,0.0,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Working,-0.005088804289698601,0.005088804289698601,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Working,0.0,0.0,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Working,0.004476006608456373,0.004476006608456373,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Working,0.003731998149305582,0.003731998149305582,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Working,0.0,0.0,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Working,-9.59620374487713e-05,9.59620374487713e-05,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Working,0.08847622573375702,0.08847622573375702,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,House / apartment,-8.467992302030325e-06,8.467992302030325e-06,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,House / apartment,-0.01297205500304699,0.01297205500304699,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,House / apartment,0.0003363153664395213,0.0003363153664395213,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,House / apartment,0.0011402186937630177,0.0011402186937630177,increases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,House / apartment,-0.002917717443779111,0.002917717443779111,decreases model risk output
XAI_008,3508,0,1,0.5000227689743042,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.003401861060410738,0.003401861060410738,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,261000.0,-0.013680311851203442,0.013680311851203442,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,985221.0,0.15331919491291046,0.15331919491291046,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,32688.0,0.11330019682645798,0.11330019682645798,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,850500.0,-0.3118651509284973,0.3118651509284973,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,5.0,0.01916399784386158,0.01916399784386158,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.007890860550105572,0.007890860550105572,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.024291619658470154,0.024291619658470154,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,1.0,0.0008966837776824832,0.0008966837776824832,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,1.541409993155373,0.22281090915203094,0.22281090915203094,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,3.774793103448276,0.004044155590236187,0.004044155590236187,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.12524137931034482,-0.032951273024082184,0.032951273024082184,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,30.140143171806166,-0.12895473837852478,0.12895473837852478,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.03269078582525253,0.03269078582525253,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.009504327550530434,0.009504327550530434,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Commercial associate,0.0,0.0,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Commercial associate,0.00858437642455101,0.00858437642455101,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Commercial associate,0.0,0.0,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Commercial associate,0.0029514997731894255,0.0029514997731894255,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Commercial associate,0.005583893042057753,0.005583893042057753,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Commercial associate,0.0,0.0,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Commercial associate,-8.726719534024596e-05,8.726719534024596e-05,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Commercial associate,-0.11213107407093048,0.11213107407093048,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,House / apartment,-3.9044903132889885e-06,3.9044903132889885e-06,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,House / apartment,-0.013990934006869793,0.013990934006869793,decreases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,House / apartment,0.00022964806703384966,0.00022964806703384966,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,House / apartment,0.0019245930016040802,0.0019245930016040802,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,House / apartment,0.0016517338808625937,0.0016517338808625937,increases model risk output
XAI_009,264908,0,1,0.5000302195549011,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.0037308265455067158,0.0037308265455067158,decreases model risk output
XAI_010,253960,0,1,0.5000400543212891,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,225000.0,0.016027400270104408,0.016027400270104408,increases model risk output
