case_id,row_index,true_target,predicted_class,predicted_probability,original_feature,display_feature,display_value,special_state,shap_value,direction,rank
HELOC_XAI_009,8449,0,1,0.50418466,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,0,,0.22644692659378052,increases model at-risk output,4
HELOC_XAI_009,8449,0,1,0.50418466,average_duration_of_resolution,Average Duration Of Resolution,85,,-0.22111818194389343,decreases model at-risk output,5
HELOC_XAI_009,8449,0,1,0.50418466,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.15853461623191833,decreases model at-risk output,6
HELOC_XAI_009,8449,0,1,0.50418466,percentage_of_installment_trades,Percentage Of Installment Trades,16,,-0.1091078668832779,decreases model at-risk output,7
HELOC_XAI_009,8449,0,1,0.50418466,months_since_last_illegal_trade,Months Since Last Illegal Trade,10,,0.0875721275806427,increases model at-risk output,8
HELOC_XAI_009,8449,0,1,0.50418466,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.05556847155094147,decreases model at-risk output,9
HELOC_XAI_009,8449,0,1,0.50418466,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,5,,-0.03295418620109558,decreases model at-risk output,10
HELOC_XAI_009,8449,0,1,0.50418466,months_since_first_trade,Months Since First Trade,160,,0.029968513175845146,increases model at-risk output,11
HELOC_XAI_009,8449,0,1,0.50418466,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,28,,-0.027272125706076622,decreases model at-risk output,12
HELOC_XAI_009,8449,0,1,0.50418466,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.01750776171684265,decreases model at-risk output,13
HELOC_XAI_009,8449,0,1,0.50418466,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,1,,0.01291479542851448,increases model at-risk output,14
HELOC_XAI_009,8449,0,1,0.50418466,number_of_satisfactory_trades,Number Of Satisfactory Trades,20,,-0.006881601642817259,decreases model at-risk output,15
HELOC_XAI_009,8449,0,1,0.50418466,maximum_illegal_trades,Maximum Illegal Trades,5,,0.006445769686251879,increases model at-risk output,16
HELOC_XAI_009,8449,0,1,0.50418466,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,1,,-0.004252702463418245,decreases model at-risk output,17
HELOC_XAI_009,8449,0,1,0.50418466,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,2,,0.003572669578716159,increases model at-risk output,18
HELOC_XAI_009,8449,0,1,0.50418466,months_since_last_trade,Months Since Last Trade,3,,0.0021694102324545383,increases model at-risk output,19
HELOC_XAI_009,8449,0,1,0.50418466,percentage_trades_with_balance,Percentage Trades With Balance,58,,-0.0018542190082371235,decreases model at-risk output,20
HELOC_XAI_009,8449,0,1,0.50418466,nr_total_trades,Number Of Total Trades,25,,-0.0007527520647272468,decreases model at-risk output,21
HELOC_XAI_009,8449,0,1,0.50418466,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_010,8777,0,1,0.50454855,average_duration_of_resolution,Average Duration Of Resolution,37,,0.818398654460907,increases model at-risk output,1
HELOC_XAI_010,8777,0,1,0.50454855,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,0,,-0.5152221322059631,decreases model at-risk output,2
HELOC_XAI_010,8777,0,1,0.50454855,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,special code -7,special code -7 (meaning unverified),0.24806703627109528,increases model at-risk output,3
HELOC_XAI_010,8777,0,1,0.50454855,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.2170802652835846,decreases model at-risk output,4
HELOC_XAI_010,8777,0,1,0.50454855,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.17827774584293365,decreases model at-risk output,5
HELOC_XAI_010,8777,0,1,0.50454855,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.16607287526130676,decreases model at-risk output,6
HELOC_XAI_010,8777,0,1,0.50454855,percentage_of_installment_trades,Percentage Of Installment Trades,22,,-0.1290694624185562,decreases model at-risk output,7
HELOC_XAI_010,8777,0,1,0.50454855,number_of_satisfactory_trades,Number Of Satisfactory Trades,9,,0.12769247591495514,increases model at-risk output,8
HELOC_XAI_010,8777,0,1,0.50454855,months_since_first_trade,Months Since First Trade,100,,0.09022008627653122,increases model at-risk output,9
HELOC_XAI_010,8777,0,1,0.50454855,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,3,,-0.05028893053531647,decreases model at-risk output,10
HELOC_XAI_010,8777,0,1,0.50454855,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,1,,-0.03504516929388046,decreases model at-risk output,11
HELOC_XAI_010,8777,0,1,0.50454855,percentage_trades_with_balance,Percentage Trades With Balance,67,,-0.03307575359940529,decreases model at-risk output,12
HELOC_XAI_010,8777,0,1,0.50454855,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.02366510033607483,decreases model at-risk output,13
HELOC_XAI_010,8777,0,1,0.50454855,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.015308892354369164,decreases model at-risk output,14
HELOC_XAI_010,8777,0,1,0.50454855,months_since_last_trade,Months Since Last Trade,3,,-0.014799581840634346,decreases model at-risk output,15
HELOC_XAI_010,8777,0,1,0.50454855,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,99,,0.010392887517809868,increases model at-risk output,16
HELOC_XAI_010,8777,0,1,0.50454855,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,1,,0.007242212537676096,increases model at-risk output,17
HELOC_XAI_010,8777,0,1,0.50454855,maximum_illegal_trades,Maximum Illegal Trades,8,,0.005596141330897808,increases model at-risk output,18
HELOC_XAI_010,8777,0,1,0.50454855,nr_total_trades,Number Of Total Trades,9,,0.005349430721253157,increases model at-risk output,19
HELOC_XAI_010,8777,0,1,0.50454855,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,3,,0.0009444167953915894,increases model at-risk output,20
HELOC_XAI_010,8777,0,1,0.50454855,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),0.0004031413118354976,increases model at-risk output,21
HELOC_XAI_010,8777,0,1,0.50454855,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,1,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_011,10266,0,0,0.0683811,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,special code -8,special code -8 (meaning unverified),-0.7679039239883423,decreases model at-risk output,1
HELOC_XAI_011,10266,0,0,0.0683811,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,1,,-0.5270755887031555,decreases model at-risk output,2
HELOC_XAI_011,10266,0,0,0.0683811,average_duration_of_resolution,Average Duration Of Resolution,132,,-0.43204158544540405,decreases model at-risk output,3
HELOC_XAI_011,10266,0,0,0.0683811,percentage_of_legal_trades,Percentage Of Legal Trades,97,,-0.26474130153656006,decreases model at-risk output,4
HELOC_XAI_011,10266,0,0,0.0683811,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.18763011693954468,decreases model at-risk output,5
HELOC_XAI_011,10266,0,0,0.0683811,number_of_satisfactory_trades,Number Of Satisfactory Trades,34,,-0.13927842676639557,decreases model at-risk output,6
HELOC_XAI_011,10266,0,0,0.0683811,percentage_of_installment_trades,Percentage Of Installment Trades,14,,-0.08246561884880066,decreases model at-risk output,7
HELOC_XAI_011,10266,0,0,0.0683811,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,3,,-0.06753073632717133,decreases model at-risk output,8
HELOC_XAI_011,10266,0,0,0.0683811,months_since_last_illegal_trade,Months Since Last Illegal Trade,41,,-0.0564698800444603,decreases model at-risk output,9
HELOC_XAI_011,10266,0,0,0.0683811,months_since_first_trade,Months Since First Trade,328,,-0.05615859106183052,decreases model at-risk output,10
HELOC_XAI_011,10266,0,0,0.0683811,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.03963969275355339,decreases model at-risk output,11
HELOC_XAI_011,10266,0,0,0.0683811,percentage_trades_with_balance,Percentage Trades With Balance,31,,-0.026643622666597366,decreases model at-risk output,12
HELOC_XAI_011,10266,0,0,0.0683811,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.022197091951966286,decreases model at-risk output,13
HELOC_XAI_011,10266,0,0,0.0683811,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,6,,-0.02162174880504608,decreases model at-risk output,14
HELOC_XAI_011,10266,0,0,0.0683811,months_since_last_trade,Months Since Last Trade,17,,-0.009510718286037445,decreases model at-risk output,15
HELOC_XAI_011,10266,0,0,0.0683811,maximum_illegal_trades,Maximum Illegal Trades,6,,0.009494895115494728,increases model at-risk output,16
HELOC_XAI_011,10266,0,0,0.0683811,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,special code -8,special code -8 (meaning unverified),0.009291301481425762,increases model at-risk output,17
HELOC_XAI_011,10266,0,0,0.0683811,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.007550036534667015,decreases model at-risk output,18
HELOC_XAI_011,10266,0,0,0.0683811,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,0,,-0.004101617727428675,decreases model at-risk output,19
HELOC_XAI_011,10266,0,0,0.0683811,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,2,,0.0025450745597481728,increases model at-risk output,20
HELOC_XAI_011,10266,0,0,0.0683811,nr_total_trades,Number Of Total Trades,35,,-0.00253021577373147,decreases model at-risk output,21
HELOC_XAI_011,10266,0,0,0.0683811,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00010105133696924895,decreases model at-risk output,22
HELOC_XAI_012,3808,0,0,0.07010493,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,special code -8,special code -8 (meaning unverified),-0.7523103952407837,decreases model at-risk output,1
HELOC_XAI_012,3808,0,0,0.07010493,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,6,,-0.4871331751346588,decreases model at-risk output,2
HELOC_XAI_012,3808,0,0,0.07010493,average_duration_of_resolution,Average Duration Of Resolution,107,,-0.45143061876296997,decreases model at-risk output,3
HELOC_XAI_012,3808,0,0,0.07010493,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.2940490245819092,decreases model at-risk output,4
HELOC_XAI_012,3808,0,0,0.07010493,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.1920160949230194,decreases model at-risk output,5
HELOC_XAI_012,3808,0,0,0.07010493,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.17352421581745148,decreases model at-risk output,6
HELOC_XAI_012,3808,0,0,0.07010493,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,2,,-0.0895121768116951,decreases model at-risk output,7
HELOC_XAI_012,3808,0,0,0.07010493,percentage_of_installment_trades,Percentage Of Installment Trades,14,,-0.08889587223529816,decreases model at-risk output,8
HELOC_XAI_012,3808,0,0,0.07010493,number_of_satisfactory_trades,Number Of Satisfactory Trades,21,,-0.05232740193605423,decreases model at-risk output,9
HELOC_XAI_012,3808,0,0,0.07010493,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.04995081573724747,decreases model at-risk output,10
HELOC_XAI_012,3808,0,0,0.07010493,nr_total_trades,Number Of Total Trades,2,,0.04309539496898651,increases model at-risk output,11
HELOC_XAI_012,3808,0,0,0.07010493,months_since_last_trade,Months Since Last Trade,4,,-0.02621140331029892,decreases model at-risk output,12
HELOC_XAI_012,3808,0,0,0.07010493,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.023138931021094322,decreases model at-risk output,13
HELOC_XAI_012,3808,0,0,0.07010493,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,71,,0.013699416071176529,increases model at-risk output,14
HELOC_XAI_012,3808,0,0,0.07010493,months_since_first_trade,Months Since First Trade,212,,-0.012361710891127586,decreases model at-risk output,15
HELOC_XAI_012,3808,0,0,0.07010493,percentage_trades_with_balance,Percentage Trades With Balance,50,,-0.010832120664417744,decreases model at-risk output,16
HELOC_XAI_012,3808,0,0,0.07010493,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),-0.010307022370398045,decreases model at-risk output,17
HELOC_XAI_012,3808,0,0,0.07010493,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.009294861927628517,decreases model at-risk output,18
HELOC_XAI_012,3808,0,0,0.07010493,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,1,,-0.0043240757659077644,decreases model at-risk output,19
HELOC_XAI_012,3808,0,0,0.07010493,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,2,,0.0024651119019836187,increases model at-risk output,20
HELOC_XAI_012,3808,0,0,0.07010493,maximum_illegal_trades,Maximum Illegal Trades,8,,0.001487879315391183,increases model at-risk output,21
HELOC_XAI_012,3808,0,0,0.07010493,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_013,9320,0,0,0.07060304,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,special code -8,special code -8 (meaning unverified),-0.7243551015853882,decreases model at-risk output,1
HELOC_XAI_013,9320,0,0,0.07060304,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,11,,-0.44885239005088806,decreases model at-risk output,2
HELOC_XAI_013,9320,0,0,0.07060304,average_duration_of_resolution,Average Duration Of Resolution,125,,-0.444288969039917,decreases model at-risk output,3
HELOC_XAI_013,9320,0,0,0.07060304,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.2935693860054016,decreases model at-risk output,4
HELOC_XAI_013,9320,0,0,0.07060304,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.18859152495861053,decreases model at-risk output,5
HELOC_XAI_013,9320,0,0,0.07060304,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.16398556530475616,decreases model at-risk output,6
HELOC_XAI_013,9320,0,0,0.07060304,percentage_of_installment_trades,Percentage Of Installment Trades,15,,-0.08203963935375214,decreases model at-risk output,7
HELOC_XAI_013,9320,0,0,0.07060304,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,4,,-0.06668465584516525,decreases model at-risk output,8
HELOC_XAI_013,9320,0,0,0.07060304,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.05856480076909065,decreases model at-risk output,9
HELOC_XAI_013,9320,0,0,0.07060304,months_since_first_trade,Months Since First Trade,360,,-0.046451766043901443,decreases model at-risk output,10
HELOC_XAI_013,9320,0,0,0.07060304,number_of_satisfactory_trades,Number Of Satisfactory Trades,20,,-0.03457852825522423,decreases model at-risk output,11
HELOC_XAI_013,9320,0,0,0.07060304,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,22,,-0.029392404481768608,decreases model at-risk output,12
HELOC_XAI_013,9320,0,0,0.07060304,months_since_last_trade,Months Since Last Trade,9,,-0.023413054645061493,decreases model at-risk output,13
HELOC_XAI_013,9320,0,0,0.07060304,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.02332877926528454,decreases model at-risk output,14
HELOC_XAI_013,9320,0,0,0.07060304,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),-0.013683512806892395,decreases model at-risk output,15
HELOC_XAI_013,9320,0,0,0.07060304,percentage_trades_with_balance,Percentage Trades With Balance,55,,-0.011005429551005363,decreases model at-risk output,16
HELOC_XAI_013,9320,0,0,0.07060304,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.009401426650583744,decreases model at-risk output,17
HELOC_XAI_013,9320,0,0,0.07060304,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,1,,-0.004324505105614662,decreases model at-risk output,18
HELOC_XAI_013,9320,0,0,0.07060304,nr_total_trades,Number Of Total Trades,20,,0.0031638029031455517,increases model at-risk output,19
HELOC_XAI_013,9320,0,0,0.07060304,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,2,,0.0024651119019836187,increases model at-risk output,20
HELOC_XAI_013,9320,0,0,0.07060304,maximum_illegal_trades,Maximum Illegal Trades,8,,0.001487879315391183,increases model at-risk output,21
HELOC_XAI_013,9320,0,0,0.07060304,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00010105133696924895,decreases model at-risk output,22
HELOC_XAI_014,3476,0,0,0.07201139,average_duration_of_resolution,Average Duration Of Resolution,187,,-0.7455639243125916,decreases model at-risk output,1
HELOC_XAI_014,3476,0,0,0.07201139,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,special code -8,special code -8 (meaning unverified),-0.5663506984710693,decreases model at-risk output,2
HELOC_XAI_014,3476,0,0,0.07201139,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,0,,-0.5086444616317749,decreases model at-risk output,3
HELOC_XAI_014,3476,0,0,0.07201139,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.29742059111595154,decreases model at-risk output,4
HELOC_XAI_014,3476,0,0,0.07201139,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.22501476109027863,decreases model at-risk output,5
HELOC_XAI_014,3476,0,0,0.07201139,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.1469901204109192,decreases model at-risk output,6
HELOC_XAI_014,3476,0,0,0.07201139,months_since_last_trade,Months Since Last Trade,53,,0.1421516388654709,increases model at-risk output,7
HELOC_XAI_014,3476,0,0,0.07201139,percentage_of_installment_trades,Percentage Of Installment Trades,14,,-0.0763639435172081,decreases model at-risk output,8
HELOC_XAI_014,3476,0,0,0.07201139,months_since_first_trade,Months Since First Trade,325,,-0.05421566218137741,decreases model at-risk output,9
HELOC_XAI_014,3476,0,0,0.07201139,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.048307377845048904,decreases model at-risk output,10
HELOC_XAI_014,3476,0,0,0.07201139,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),-0.04021710902452469,decreases model at-risk output,11
HELOC_XAI_014,3476,0,0,0.07201139,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,0,,-0.02805018611252308,decreases model at-risk output,12
HELOC_XAI_014,3476,0,0,0.07201139,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.023088356480002403,decreases model at-risk output,13
HELOC_XAI_014,3476,0,0,0.07201139,percentage_trades_with_balance,Percentage Trades With Balance,11,,-0.01871078461408615,decreases model at-risk output,14
HELOC_XAI_014,3476,0,0,0.07201139,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,1,,-0.017279082909226418,decreases model at-risk output,15
HELOC_XAI_014,3476,0,0,0.07201139,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,special code -8,special code -8 (meaning unverified),0.015471124090254307,increases model at-risk output,16
HELOC_XAI_014,3476,0,0,0.07201139,number_of_satisfactory_trades,Number Of Satisfactory Trades,14,,0.007688223384320736,increases model at-risk output,17
HELOC_XAI_014,3476,0,0,0.07201139,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.007508639246225357,decreases model at-risk output,18
HELOC_XAI_014,3476,0,0,0.07201139,nr_total_trades,Number Of Total Trades,19,,-0.0029368442483246326,decreases model at-risk output,19
HELOC_XAI_014,3476,0,0,0.07201139,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,special code -8,special code -8 (meaning unverified),0.0019304216839373112,increases model at-risk output,20
HELOC_XAI_014,3476,0,0,0.07201139,maximum_illegal_trades,Maximum Illegal Trades,8,,0.0012950750533491373,increases model at-risk output,21
HELOC_XAI_014,3476,0,0,0.07201139,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00010105133696924895,decreases model at-risk output,22
HELOC_XAI_015,9299,0,0,0.07266821,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,4,,-0.534676194190979,decreases model at-risk output,1
HELOC_XAI_015,9299,0,0,0.07266821,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,13,,-0.49567073583602905,decreases model at-risk output,2
HELOC_XAI_015,9299,0,0,0.07266821,average_duration_of_resolution,Average Duration Of Resolution,108,,-0.48506826162338257,decreases model at-risk output,3
HELOC_XAI_015,9299,0,0,0.07266821,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.3908691108226776,decreases model at-risk output,4
HELOC_XAI_015,9299,0,0,0.07266821,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.17373411357402802,decreases model at-risk output,5
HELOC_XAI_015,9299,0,0,0.07266821,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.17262409627437592,decreases model at-risk output,6
HELOC_XAI_015,9299,0,0,0.07266821,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,28,,-0.1130339652299881,decreases model at-risk output,7
HELOC_XAI_015,9299,0,0,0.07266821,percentage_of_installment_trades,Percentage Of Installment Trades,29,,-0.0808766633272171,decreases model at-risk output,8
HELOC_XAI_015,9299,0,0,0.07266821,number_of_satisfactory_trades,Number Of Satisfactory Trades,21,,-0.047232694923877716,decreases model at-risk output,9
HELOC_XAI_015,9299,0,0,0.07266821,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,0,,-0.043695248663425446,decreases model at-risk output,10
HELOC_XAI_015,9299,0,0,0.07266821,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,5,,-0.030025340616703033,decreases model at-risk output,11
HELOC_XAI_015,9299,0,0,0.07266821,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.024311525747179985,decreases model at-risk output,12
HELOC_XAI_015,9299,0,0,0.07266821,months_since_first_trade,Months Since First Trade,249,,-0.022046908736228943,decreases model at-risk output,13
HELOC_XAI_015,9299,0,0,0.07266821,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),-0.01744510605931282,decreases model at-risk output,14
HELOC_XAI_015,9299,0,0,0.07266821,months_since_last_trade,Months Since Last Trade,13,,0.011458605527877808,increases model at-risk output,15
HELOC_XAI_015,9299,0,0,0.07266821,percentage_trades_with_balance,Percentage Trades With Balance,55,,-0.010584540665149689,decreases model at-risk output,16
HELOC_XAI_015,9299,0,0,0.07266821,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,1,,0.009437661617994308,increases model at-risk output,17
HELOC_XAI_015,9299,0,0,0.07266821,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.009182815439999104,decreases model at-risk output,18
HELOC_XAI_015,9299,0,0,0.07266821,maximum_illegal_trades,Maximum Illegal Trades,8,,0.005411064717918634,increases model at-risk output,19
HELOC_XAI_015,9299,0,0,0.07266821,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,0,,-0.004789383616298437,decreases model at-risk output,20
HELOC_XAI_015,9299,0,0,0.07266821,nr_total_trades,Number Of Total Trades,21,,0.0012203807709738612,increases model at-risk output,21
HELOC_XAI_015,9299,0,0,0.07266821,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,0,,-0.00010105133696924895,decreases model at-risk output,22
HELOC_XAI_016,4253,1,0,0.49967334,average_duration_of_resolution,Average Duration Of Resolution,112,,-0.5768550634384155,decreases model at-risk output,1
HELOC_XAI_016,4253,1,0,0.49967334,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,4,,0.3121388256549835,increases model at-risk output,2
HELOC_XAI_016,4253,1,0,0.49967334,percentage_of_legal_trades,Percentage Of Legal Trades,98,,-0.3001655042171478,decreases model at-risk output,3
HELOC_XAI_016,4253,1,0,0.49967334,nr_banks_with_high_ratio,Number Of Banks With High Ratio,3,,0.2169339954853058,increases model at-risk output,4
HELOC_XAI_016,4253,1,0,0.49967334,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,8,,0.18811310827732086,increases model at-risk output,5
HELOC_XAI_016,4253,1,0,0.49967334,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,0,,0.1849655658006668,increases model at-risk output,6
HELOC_XAI_016,4253,1,0,0.49967334,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,46,,0.1793908178806305,increases model at-risk output,7
HELOC_XAI_016,4253,1,0,0.49967334,percentage_of_installment_trades,Percentage Of Installment Trades,28,,-0.11136984825134277,decreases model at-risk output,8
HELOC_XAI_016,4253,1,0,0.49967334,number_of_satisfactory_trades,Number Of Satisfactory Trades,38,,-0.09869204461574554,decreases model at-risk output,9
HELOC_XAI_016,4253,1,0,0.49967334,months_since_first_trade,Months Since First Trade,337,,-0.08546014130115509,decreases model at-risk output,10
HELOC_XAI_016,4253,1,0,0.49967334,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,1,,-0.054356303066015244,decreases model at-risk output,11
HELOC_XAI_016,4253,1,0,0.49967334,months_since_last_illegal_trade,Months Since Last Illegal Trade,8,,0.042074739933013916,increases model at-risk output,12
HELOC_XAI_016,4253,1,0,0.49967334,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,81,,0.029385916888713837,increases model at-risk output,13
HELOC_XAI_016,4253,1,0,0.49967334,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.010322789661586285,decreases model at-risk output,14
HELOC_XAI_016,4253,1,0,0.49967334,maximum_illegal_trades,Maximum Illegal Trades,6,,0.005667988210916519,increases model at-risk output,15
HELOC_XAI_016,4253,1,0,0.49967334,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,1,,-0.003915912006050348,decreases model at-risk output,16
HELOC_XAI_016,4253,1,0,0.49967334,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.003379328176379204,decreases model at-risk output,17
HELOC_XAI_016,4253,1,0,0.49967334,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,4,,0.0014495938085019588,increases model at-risk output,18
HELOC_XAI_016,4253,1,0,0.49967334,nr_total_trades,Number Of Total Trades,40,,0.0010349283693358302,increases model at-risk output,19
HELOC_XAI_016,4253,1,0,0.49967334,percentage_trades_with_balance,Percentage Trades With Balance,71,,0.0006508944788947701,increases model at-risk output,20
HELOC_XAI_016,4253,1,0,0.49967334,months_since_last_trade,Months Since Last Trade,7,,-0.0003897218266502023,decreases model at-risk output,21
HELOC_XAI_016,4253,1,0,0.49967334,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,1,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_017,4094,1,0,0.49921927,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,52,,0.44429174065589905,increases model at-risk output,1
HELOC_XAI_017,4094,1,0,0.49921927,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,1,,-0.2919321656227112,decreases model at-risk output,2
HELOC_XAI_017,4094,1,0,0.49921927,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,8,,0.27041786909103394,increases model at-risk output,3
HELOC_XAI_017,4094,1,0,0.49921927,percentage_of_legal_trades,Percentage Of Legal Trades,100,,-0.2519894540309906,decreases model at-risk output,4
